학교명,표준학교코드,급식일자,요일,식사종류,급식인원,메뉴명,알레르기번호
세현고등학교,7010764,2024-06-21,금,중식,505.0,유기농ABC주스,13
세현고등학교,7010764,2024-06-24,월,중식,505.0,칼슘기장밥,
세현고등학교,7010764,2024-06-24,월,중식,505.0,콩나물국,"5,6,9"
세현고등학교,7010764,2024-06-24,월,중식,505.0,마늘보쌈,"6,10,12,13,18"
세현고등학교,7010764,2024-06-24,월,중식,505.0,삼색묵&양념장,"5,6"
세현고등학교,7010764,2024-06-24,월,중식,505.0,아삭이고추된장무침,"5,6"
세현고등학교,7010764,2024-06-24,월,중식,505.0,배추겉절이,9
세현고등학교,7010764,2024-06-24,월,중식,505.0,파인애플(생과일),
세현고등학교,7010764,2024-06-25,화,중식,505.0,유기농옥수수감자밥,
세현고등학교,7010764,2024-06-25,화,중식,505.0,부대찌개,"1,2,5,6,9,10,12,15,16"
세현고등학교,7010764,2024-06-25,화,중식,505.0,메추리알곤약조림,"1,5,6,13,18"
세현고등학교,7010764,2024-06-25,화,중식,505.0,노각무침,"5,6,13"
세현고등학교,7010764,2024-06-25,화,중식,505.0,크런치어니언연어스테이크,"1,2,5,6,13"
세현고등학교,7010764,2024-06-25,화,중식,505.0,알타리김치,9
세현고등학교,7010764,2024-06-25,화,중식,505.0,초코파이,"1,2,5,6"
세현고등학교,7010764,2024-06-26,수,중식,505.0,미니문어솥밥,"5,6"
세현고등학교,7010764,2024-06-26,수,중식,505.0,냉모밀국수,"3,5,6,7,13,18"
세현고등학교,7010764,2024-06-26,수,중식,505.0,닭다리후라이드,"1,5,6,15,16"
세현고등학교,7010764,2024-06-26,수,중식,505.0,배추겉절이,9
세현고등학교,7010764,2024-06-26,수,중식,505.0,락교&한입단무지,
세현고등학교,7010764,2024-06-26,수,중식,505.0,인절미크리스피롤,"1,2,5,6"
세현고등학교,7010764,2024-06-27,목,중식,505.0,칼슘기장현미밥,
세현고등학교,7010764,2024-06-27,목,중식,505.0,순두부찌개,"5,6,9,10,18"
세현고등학교,7010764,2024-06-27,목,중식,505.0,애호박볶음,9
세현고등학교,7010764,2024-06-27,목,중식,505.0,너비아니구이&어린잎채소,"1,2,5,6,10,12,13,15,16"
세현고등학교,7010764,2024-06-27,목,중식,505.0,옥수수콘구이,"1,2,5,6,8,13"
세현고등학교,7010764,2024-06-27,목,중식,505.0,배추김치,9
세현고등학교,7010764,2024-06-27,목,중식,505.0,브루스터스아이스크림,"1,2,5"
세현고등학교,7010764,2024-06-28,금,중식,505.0,제육야채덮밥,"5,6,10,13,18"
세현고등학교,7010764,2024-06-28,금,중식,505.0,실파장국,"5,6,9"
세현고등학교,7010764,2024-06-28,금,중식,505.0,피자에그오믈렛,"1,2,5,6,12,16"
세현고등학교,7010764,2024-06-28,금,중식,505.0,치커리유자청무침,13
세현고등학교,7010764,2024-06-28,금,중식,505.0,배추김치,9
세현고등학교,7010764,2024-06-28,금,중식,505.0,비타민담은파인망고스무디,
세현고등학교,7010764,2024-07-08,월,중식,497.0,구운주먹밥,
세현고등학교,7010764,2024-07-08,월,중식,497.0,블루베리베이글&크림치즈,"1,2,5,6"
세현고등학교,7010764,2024-07-08,월,중식,497.0,김치콩나물국,"5,6,9"
세현고등학교,7010764,2024-07-08,월,중식,497.0,경양식돈까스&소스,"1,2,5,6,10,12,13,16"
세현고등학교,7010764,2024-07-08,월,중식,497.0,배추김치,9
세현고등학교,7010764,2024-07-08,월,중식,497.0,요구르트,2
세현고등학교,7010764,2024-07-08,월,중식,497.0,그린샐러드,"1,2,5,6,12"
세현고등학교,7010764,2024-07-09,화,중식,185.0,추억의도시락,"1,2,5,6,9,10,13,15,16"
세현고등학교,7010764,2024-07-09,화,중식,185.0,실파장국,"5,6,9"
세현고등학교,7010764,2024-07-09,화,중식,185.0,우엉땅콩조림,"4,5,6,13"
세현고등학교,7010764,2024-07-09,화,중식,185.0,회오리감자,"5,6"
세현고등학교,7010764,2024-07-09,화,중식,185.0,열무김치,9
세현고등학교,7010764,2024-07-09,화,중식,185.0,수박(생과일),
세현고등학교,7010764,2024-07-10,수,중식,495.0,떠먹는유부초밥,"1,2,5,6,9,13,16,18"
세현고등학교,7010764,2024-07-10,수,중식,495.0,어묵우동,"1,2,5,6,9"
세현고등학교,7010764,2024-07-10,수,중식,495.0,새우튀김,"1,5,6,9,12,13,15"
세현고등학교,7010764,2024-07-10,수,중식,495.0,배추김치,9
세현고등학교,7010764,2024-07-10,수,중식,495.0,단무지무침,
세현고등학교,7010764,2024-07-10,수,중식,495.0,포도푸딩,
세현고등학교,7010764,2024-07-11,목,중식,495.0,칼슘기장밥,
세현고등학교,7010764,2024-07-11,목,중식,495.0,오징어무국,"5,6,9,17"
세현고등학교,7010764,2024-07-11,목,중식,495.0,머위대나물,
세현고등학교,7010764,2024-07-11,목,중식,495.0,납잡만두&비빔채소,"1,5,6,13"
세현고등학교,7010764,2024-07-11,목,중식,495.0,돈육숙주볶음,10
세현고등학교,7010764,2024-07-11,목,중식,495.0,배추김치,9
세현고등학교,7010764,2024-07-11,목,중식,495.0,플럼주스,
세현고등학교,7010764,2024-07-12,금,중식,495.0,뱅글뱅글소시지롤,"2,5,6,10,15"
세현고등학교,7010764,2024-07-12,금,중식,495.0,팽이버섯국,"5,6,9"
세현고등학교,7010764,2024-07-12,금,중식,495.0,키마커리라이스,"2,5,6,10,12,13,16,18"
세현고등학교,7010764,2024-07-12,금,중식,495.0,치커리파인무침,13
세현고등학교,7010764,2024-07-12,금,중식,495.0,달걀후라이,"1,2,9"
세현고등학교,7010764,2024-07-12,금,중식,495.0,배추김치,9
세현고등학교,7010764,2024-07-12,금,중식,495.0,레몬라임주스,13
세현고등학교,7010764,2024-07-15,월,중식,503.0,게살볶음밥(미니),"1,5,6,8,9,13,18"
세현고등학교,7010764,2024-07-15,월,중식,503.0,아삭고추무침,"5,6"
세현고등학교,7010764,2024-07-15,월,중식,503.0,반마리직화구이치킨,"1,5,6,13,15"
세현고등학교,7010764,2024-07-15,월,중식,503.0,배추김치,9
세현고등학교,7010764,2024-07-15,월,중식,503.0,양배추샐러드,"1,2,5,6,13"
세현고등학교,7010764,2024-07-15,월,중식,503.0,수박과일화채,"11,13"
세현고등학교,7010764,2024-07-16,화,중식,495.0,혼합잡곡밥,5
세현고등학교,7010764,2024-07-16,화,중식,495.0,부산돼지국밥,"2,5,9,10,13,15,16,18"
세현고등학교,7010764,2024-07-16,화,중식,495.0,올방개묵무침,
세현고등학교,7010764,2024-07-16,화,중식,495.0,부추액젓무침,"5,6,13"
세현고등학교,7010764,2024-07-16,화,중식,495.0,순살가자미까스,"1,5,6,13"
세현고등학교,7010764,2024-07-16,화,중식,495.0,깍두기,9
세현고등학교,7010764,2024-07-16,화,중식,495.0,파인애플(생과일),
세현고등학교,7010764,2024-07-17,수,중식,495.0,주꾸미야채비빔밥,"5,6,13,18"
세현고등학교,7010764,2024-07-17,수,중식,495.0,바질치즈치아바타샌드위치,"1,2,5,6"
세현고등학교,7010764,2024-07-17,수,중식,495.0,미역오이냉국,"5,6,13,16"
세현고등학교,7010764,2024-07-17,수,중식,495.0,견과류멸치볶음,"5,6,13,14"
세현고등학교,7010764,2024-07-17,수,중식,495.0,백김치,9
세현고등학교,7010764,2024-07-17,수,중식,495.0,애플키위주스,13
세현고등학교,7010764,2024-07-18,목,중식,495.0,추가밥,
세현고등학교,7010764,2024-07-18,목,중식,495.0,제주산방식당밀면,"3,5,6"
세현고등학교,7010764,2024-07-18,목,중식,495.0,냉면육수,"5,6,16"
세현고등학교,7010764,2024-07-18,목,중식,495.0,수제양파초절임,"5,6,13"
세현고등학교,7010764,2024-07-18,목,중식,495.0,고기완자전,"1,2,5,6,10,15,16"
세현고등학교,7010764,2024-07-18,목,중식,495.0,열무김치,9
세현고등학교,7010764,2024-07-18,목,중식,495.0,감귤한라봉주스,13
세현고등학교,7010764,2024-08-16,금,중식,495.0,스파게티면&볼로레제소스,"1,2,5,6,10,12,13,16"
세현고등학교,7010764,2024-08-16,금,중식,495.0,김치콩나물국(알레르기대체식),"5,6,9"
세현고등학교,7010764,2024-08-16,금,중식,495.0,콘슬로우샐러드,"1,5,6,8,13"
세현고등학교,7010764,2024-08-16,금,중식,495.0,콤비네이션피자,"1,2,5,6,9,10,12,13,15,16,18"
세현고등학교,7010764,2024-08-16,금,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-16,금,중식,495.0,오미자야채피클,
세현고등학교,7010764,2024-08-16,금,중식,495.0,제로스파클링음료,
세현고등학교,7010764,2024-08-19,월,중식,495.0,칼슘기장밥,
세현고등학교,7010764,2024-08-19,월,중식,495.0,소고기미역국,"5,6,9,16"
세현고등학교,7010764,2024-08-19,월,중식,495.0,오이지무침,
세현고등학교,7010764,2024-08-19,월,중식,495.0,한식잡채,"5,6,13"
세현고등학교,7010764,2024-08-19,월,중식,495.0,명륜진사갈비맛구이,"5,6,10,13"
세현고등학교,7010764,2024-08-19,월,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-19,월,중식,495.0,마카롱,"1,2,6"
세현고등학교,7010764,2024-08-20,화,중식,495.0,보리밥,
세현고등학교,7010764,2024-08-20,화,중식,495.0,황태국,"5,6,9"
세현고등학교,7010764,2024-08-20,화,중식,495.0,방풍나물고추장무침,"5,6"
세현고등학교,7010764,2024-08-20,화,중식,495.0,감자채볶음,5
세현고등학교,7010764,2024-08-20,화,중식,495.0,쫄깃한닭목살조림,"5,6,12,13,15"
세현고등학교,7010764,2024-08-20,화,중식,495.0,열무김치,9
세현고등학교,7010764,2024-08-20,화,중식,495.0,매실음료,
세현고등학교,7010764,2024-08-21,수,중식,495.0,추가밥,
세현고등학교,7010764,2024-08-21,수,중식,495.0,소고기쌀국수,"5,6,15,16,18"
세현고등학교,7010764,2024-08-21,수,중식,495.0,반미샌드위치,"1,2,5,6,16"
세현고등학교,7010764,2024-08-21,수,중식,495.0,공심채나물,"5,6,13,18"
세현고등학교,7010764,2024-08-21,수,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-21,수,중식,495.0,아이스망고,
세현고등학교,7010764,2024-08-21,수,중식,495.0,모짜치즈샐러드,"1,2,5,6,12"
세현고등학교,7010764,2024-08-22,목,중식,495.0,카테킨녹차밥,
세현고등학교,7010764,2024-08-22,목,중식,495.0,순두부찌개,"1,5,6,9,10,13,17,18"
세현고등학교,7010764,2024-08-22,목,중식,495.0,가지나물,"5,6"
세현고등학교,7010764,2024-08-22,목,중식,495.0,장어살모듬강정,"1,5,6,10,12,13,15"
세현고등학교,7010764,2024-08-22,목,중식,495.0,스팸(국내산)구이&케찹,"1,2,5,6,10,12,13,15,16"
세현고등학교,7010764,2024-08-22,목,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-22,목,중식,495.0,사과(생과일),
세현고등학교,7010764,2024-08-23,금,중식,495.0,콩나물밥&양념장,"5,6,13"
세현고등학교,7010764,2024-08-23,금,중식,495.0,차돌박이된장찌개,"5,6,9,16"
세현고등학교,7010764,2024-08-23,금,중식,495.0,문어방울오징어조림,"5,6,13,18"
세현고등학교,7010764,2024-08-23,금,중식,495.0,닭꼬치튀김&양념치킨소스,"1,5,6,15"
세현고등학교,7010764,2024-08-23,금,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-23,금,중식,495.0,유기농포도주스,13
세현고등학교,7010764,2024-08-23,금,중식,495.0,열대과일무침(자율),
세현고등학교,7010764,2024-08-26,월,중식,447.0,찹쌀밥,
세현고등학교,7010764,2024-08-26,월,중식,447.0,미역오이냉국,"5,6,13,16"
세현고등학교,7010764,2024-08-26,월,중식,447.0,쌈채소겉절이,"5,6,13"
세현고등학교,7010764,2024-08-26,월,중식,447.0,볶음김치,"5,6,9,13"
세현고등학교,7010764,2024-08-26,월,중식,447.0,쭈삼새볶음,"5,6,9,10,13,18"
세현고등학교,7010764,2024-08-26,월,중식,447.0,들기름두부구이,5
세현고등학교,7010764,2024-08-26,월,중식,447.0,컵과일(한입),
세현고등학교,7010764,2024-08-27,화,중식,495.0,칼슘기장흑미밥,
세현고등학교,7010764,2024-08-27,화,중식,495.0,나주식소고기곰탕(큰그릇),"1,5,9,16"
세현고등학교,7010764,2024-08-27,화,중식,495.0,스테이크볼꼬치,"1,2,5,6,10,15,16"
세현고등학교,7010764,2024-08-27,화,중식,495.0,통도라지양념구이,"5,6,13"
세현고등학교,7010764,2024-08-27,화,중식,495.0,깍두기,9
세현고등학교,7010764,2024-08-27,화,중식,495.0,짜먹는요거트,2
세현고등학교,7010764,2024-08-27,화,중식,495.0,연근사과무침,"1,2,5,6"
세현고등학교,7010764,2024-08-28,수,중식,495.0,백미밥,
세현고등학교,7010764,2024-08-28,수,중식,495.0,짬뽕국,"6,9,10,13,17,18"
세현고등학교,7010764,2024-08-28,수,중식,495.0,유니짜장소스,"1,5,6,10,13"
세현고등학교,7010764,2024-08-28,수,중식,495.0,달걀후라이,"1,2,9"
세현고등학교,7010764,2024-08-28,수,중식,495.0,탕수육&소스,"1,5,6,10,11,12,13,18"
세현고등학교,7010764,2024-08-28,수,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-28,수,중식,495.0,블루레몬에이드,
세현고등학교,7010764,2024-08-28,수,중식,495.0,단무지무침,
세현고등학교,7010764,2024-08-29,목,중식,495.0,혼합잡곡밥,5
세현고등학교,7010764,2024-08-29,목,중식,495.0,우렁된장찌개,"5,6,9"
세현고등학교,7010764,2024-08-29,목,중식,495.0,순살대파족발구이,10
세현고등학교,7010764,2024-08-29,목,중식,495.0,숙주유부겨자채,"1,5,6,8,13"
세현고등학교,7010764,2024-08-29,목,중식,495.0,고추잡채군만두,"1,5,6,10,16,18"
세현고등학교,7010764,2024-08-29,목,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-29,목,중식,495.0,워터젤리(샤인머스켓),
세현고등학교,7010764,2024-08-30,금,중식,495.0,지코바치밥,"2,5,6,12,13,15"
세현고등학교,7010764,2024-08-30,금,중식,495.0,수제갈릭크림치즈피자,"1,2,5,6,13"
세현고등학교,7010764,2024-08-30,금,중식,495.0,우동국물,"1,2,5,6,9"
세현고등학교,7010764,2024-08-30,금,중식,495.0,배추김치,9
세현고등학교,7010764,2024-08-30,금,중식,495.0,사과주스,13
세현고등학교,7010764,2024-08-30,금,중식,495.0,토마토푸실리샐러드*,"1,2,5,6,12"
세현고등학교,7010764,2024-09-02,월,중식,491.0,칼슘기장밥,
세현고등학교,7010764,2024-09-02,월,중식,491.0,순두부찌개,"1,5,6,9,10,13,17,18"
세현고등학교,7010764,2024-09-02,월,중식,491.0,실곤약김치무침,"5,6,9,13"
세현고등학교,7010764,2024-09-02,월,중식,491.0,취나물볶음,
세현고등학교,7010764,2024-09-02,월,중식,491.0,수제크리미닭안심튀김,"1,2,5,6,12,13,15,16"
세현고등학교,7010764,2024-09-02,월,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-02,월,중식,491.0,망고패션후르츠샤베트,
세현고등학교,7010764,2024-09-03,화,중식,491.0,차수수밥,
세현고등학교,7010764,2024-09-03,화,중식,491.0,순살감자탕,"5,6,9,10"
세현고등학교,7010764,2024-09-03,화,중식,491.0,메추리알곤약조림,"1,5,6,13,18"
세현고등학교,7010764,2024-09-03,화,중식,491.0,소고기샐러드,"1,2,5,6,16"
세현고등학교,7010764,2024-09-03,화,중식,491.0,매콤코다리살양념구이,
세현고등학교,7010764,2024-09-03,화,중식,491.0,오이소박이,9
세현고등학교,7010764,2024-09-03,화,중식,491.0,블루베리듬뿍주스,
세현고등학교,7010764,2024-09-04,수,중식,491.0,콩나물국,"5,6,9"
세현고등학교,7010764,2024-09-04,수,중식,491.0,마크니커리라이스,"2,5,6,12,13,15,16,18"
세현고등학교,7010764,2024-09-04,수,중식,491.0,오븐에굽는치즈돈까스&소스,"1,2,5,6,10,12,13,18"
세현고등학교,7010764,2024-09-04,수,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-04,수,중식,491.0,기분좋은활력비타민D,13
세현고등학교,7010764,2024-09-04,수,중식,491.0,양배추샐러드,"1,2,5,6,13"
세현고등학교,7010764,2024-09-05,목,중식,491.0,곤드레나물밥&양념장,"5,6"
세현고등학교,7010764,2024-09-05,목,중식,491.0,호박고추장찌개,"5,6,9,10"
세현고등학교,7010764,2024-09-05,목,중식,491.0,죽순들깨볶음,"5,6"
세현고등학교,7010764,2024-09-05,목,중식,491.0,감자전,"5,6"
세현고등학교,7010764,2024-09-05,목,중식,491.0,싸이양념치킨스테이크,"1,2,5,6,12,15,16"
세현고등학교,7010764,2024-09-05,목,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-05,목,중식,491.0,수제과일요거트,2
세현고등학교,7010764,2024-09-06,금,중식,491.0,추가밥,
세현고등학교,7010764,2024-09-06,금,중식,491.0,제주돔베고기국수,"1,2,5,6,9,10,13,15,16,18"
세현고등학교,7010764,2024-09-06,금,중식,491.0,부추액젓무침,"5,6,13"
세현고등학교,7010764,2024-09-06,금,중식,491.0,새우튀김,"1,5,6,9,12,13,15,18"
세현고등학교,7010764,2024-09-06,금,중식,491.0,배추겉절이,9
세현고등학교,7010764,2024-09-06,금,중식,491.0,애플망고찰바,"1,2,5,6"
세현고등학교,7010764,2024-09-09,월,중식,491.0,차조밥,
세현고등학교,7010764,2024-09-09,월,중식,491.0,브로콜리크림스프,"2,5,6,13,16"
세현고등학교,7010764,2024-09-09,월,중식,491.0,하와이안등심스테이크,"6,10,12,13,16,1,2,5"
세현고등학교,7010764,2024-09-09,월,중식,491.0,수제토마토라자냐,"1,2,5,6,12,13"
세현고등학교,7010764,2024-09-09,월,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-09,월,중식,491.0,푸룻푸룻매실듬뿍,
세현고등학교,7010764,2024-09-09,월,중식,491.0,그린샐러드,"1,2,5,6,12"
세현고등학교,7010764,2024-09-10,화,중식,491.0,율무밥,
세현고등학교,7010764,2024-09-10,화,중식,491.0,돼지고기김치찌개,"5,6,9,10"
세현고등학교,7010764,2024-09-10,화,중식,491.0,닭다리살훈제구이,15
세현고등학교,7010764,2024-09-10,화,중식,491.0,또띠아&채소무침,"1,2,5,6,13"
세현고등학교,7010764,2024-09-10,화,중식,491.0,견과류멸치볶음,"5,6,13,14"
세현고등학교,7010764,2024-09-10,화,중식,491.0,알타리김치,9
세현고등학교,7010764,2024-09-10,화,중식,491.0,비타500젤리,
세현고등학교,7010764,2024-09-11,수,중식,491.0,후리카케주먹밥,"1,2,5,6,9,13,16,18"
세현고등학교,7010764,2024-09-11,수,중식,491.0,국물떡볶이,"1,5,6,13"
세현고등학교,7010764,2024-09-11,수,중식,491.0,꼬치어묵국,"1,5,6,9"
세현고등학교,7010764,2024-09-11,수,중식,491.0,"오징어,김말이튀김","1,5,6,16,17"
세현고등학교,7010764,2024-09-11,수,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-11,수,중식,491.0,단무지,
세현고등학교,7010764,2024-09-11,수,중식,491.0,쿨피스자두,
세현고등학교,7010764,2024-09-12,목,중식,491.0,혼합잡곡밥,5
세현고등학교,7010764,2024-09-12,목,중식,491.0,건새우아욱국,"5,6,9"
세현고등학교,7010764,2024-09-12,목,중식,491.0,오이부추무침,13
세현고등학교,7010764,2024-09-12,목,중식,491.0,해물아귀살콩나물찜,"5,6,9,13,17,18"
세현고등학교,7010764,2024-09-12,목,중식,491.0,소시지달걀볶음,"1,2,5,6,10,12,13,15,16,18"
세현고등학교,7010764,2024-09-12,목,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-12,목,중식,491.0,골드키위(생과일),
세현고등학교,7010764,2024-09-13,금,중식,491.0,오곡잡곡밥,5
세현고등학교,7010764,2024-09-13,금,중식,491.0,소고기토란국,"5,6,9,16"
세현고등학교,7010764,2024-09-13,금,중식,491.0,돼지고기매운찜,"5,6,10,13,18"
세현고등학교,7010764,2024-09-13,금,중식,491.0,삼색나물(볶음),"5,6"
세현고등학교,7010764,2024-09-13,금,중식,491.0,녹두가들어간만두전,"1,5,6,10"
세현고등학교,7010764,2024-09-13,금,중식,491.0,배추겉절이,9
세현고등학교,7010764,2024-09-13,금,중식,491.0,식혜,
세현고등학교,7010764,2024-09-13,금,중식,491.0,송편,
세현고등학교,7010764,2024-09-19,목,중식,490.0,카테킨녹차밥,
세현고등학교,7010764,2024-09-19,목,중식,490.0,소고기미역국,"5,6,9,16"
세현고등학교,7010764,2024-09-19,목,중식,490.0,참나물무침,"5,6,13"
세현고등학교,7010764,2024-09-19,목,중식,490.0,돈육숙주볶음,10
세현고등학교,7010764,2024-09-19,목,중식,490.0,낙지호롱꼬치구이,
세현고등학교,7010764,2024-09-19,목,중식,490.0,배추김치,9
세현고등학교,7010764,2024-09-19,목,중식,490.0,브라우니,"1,2,5,6"
세현고등학교,7010764,2024-09-20,금,중식,490.0,귀리밥,
세현고등학교,7010764,2024-09-20,금,중식,490.0,마라탕,"2,5,6,9,10,13,15,16,17,18"
세현고등학교,7010764,2024-09-20,금,중식,490.0,육즙팡팡버섯만두,"1,5,6,10,16,18"
세현고등학교,7010764,2024-09-20,금,중식,490.0,간장무채장아찌무침,
세현고등학교,7010764,2024-09-20,금,중식,490.0,꿔바로우탕수,"1,5,6,10,11,12,13,18"
세현고등학교,7010764,2024-09-20,금,중식,490.0,배추김치,9
세현고등학교,7010764,2024-09-20,금,중식,490.0,수제망고사고,"2,13"
세현고등학교,7010764,2024-09-23,월,중식,491.0,칼슘기장밥,
세현고등학교,7010764,2024-09-23,월,중식,491.0,수제쇼콜라크루키,"1,2,5,6"
세현고등학교,7010764,2024-09-23,월,중식,491.0,해물된장찌개,"5,6,8,9,13"
세현고등학교,7010764,2024-09-23,월,중식,491.0,순살슈바인학센&무쌈,"10,13"
세현고등학교,7010764,2024-09-23,월,중식,491.0,머스터드채소무침,"1,5,6,13"
세현고등학교,7010764,2024-09-23,월,중식,491.0,쌈채소겉절이,"5,6,13"
세현고등학교,7010764,2024-09-23,월,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-24,화,중식,491.0,혼합잡곡밥,5
세현고등학교,7010764,2024-09-24,화,중식,491.0,육개장,"5,6,9,16"
세현고등학교,7010764,2024-09-24,화,중식,491.0,삼색묵&양념장,"5,6"
세현고등학교,7010764,2024-09-24,화,중식,491.0,반반순살치킨(허니간장&매콤달콤),"1,2,5,6,12,15"
세현고등학교,7010764,2024-09-24,화,중식,491.0,싸먹는햄,"1,2,5,6,10,15,16"
세현고등학교,7010764,2024-09-24,화,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-24,화,중식,491.0,짜먹는요거트,2
세현고등학교,7010764,2024-09-25,수,중식,491.0,햄야채볶음밥,"1,2,5,6,10,13,15,16,18"
세현고등학교,7010764,2024-09-25,수,중식,491.0,김치콩나물국,"5,6,9"
세현고등학교,7010764,2024-09-25,수,중식,491.0,큐브치즈샐러드,"2,12,13"
세현고등학교,7010764,2024-09-25,수,중식,491.0,홍새우치즈구이,"1,2,5,9,12,13"
세현고등학교,7010764,2024-09-25,수,중식,491.0,돈마호크스테이크구이,"2,6,10,12,13"
세현고등학교,7010764,2024-09-25,수,중식,491.0,깍두기,9
세현고등학교,7010764,2024-09-25,수,중식,491.0,레몬라임주스,13
세현고등학교,7010764,2024-09-26,목,중식,491.0,칼슘기장현미밥,
세현고등학교,7010764,2024-09-26,목,중식,491.0,소고기샤브샤브국,"5,6,7,9,13,16,18"
세현고등학교,7010764,2024-09-26,목,중식,491.0,더덕생율무침,"5,6,13"
세현고등학교,7010764,2024-09-26,목,중식,491.0,베이컨감자채볶음,"5,10"
세현고등학교,7010764,2024-09-26,목,중식,491.0,춘천식뼈없는닭갈비,"6,13,15,18,5"
세현고등학교,7010764,2024-09-26,목,중식,491.0,배추김치,9
세현고등학교,7010764,2024-09-26,목,중식,491.0,사과(생과일),
세현고등학교,7010764,2024-09-27,금,중식,491.0,큐브참치채소비빔밥,"3,5,6,13,16,18"
세현고등학교,7010764,2024-09-27,금,중식,491.0,겉바속쫄핫도그,"1,2,5,6,10,12,13,16"
세현고등학교,7010764,2024-09-27,금,중식,491.0,유부된장국,"5,6,9"
세현고등학교,7010764,2024-09-27,금,중식,491.0,백김치,9
세현고등학교,7010764,2024-09-27,금,중식,491.0,유기농포도주스,13
세현고등학교,7010764,2024-09-27,금,중식,491.0,열대과일무침(자율),
세현고등학교,7010764,2024-09-30,월,중식,491.0,차조밥,
세현고등학교,7010764,2024-09-30,월,중식,491.0,새싹삼품은한방바쿠테,"1,5,6,9,10,13,16"
세현고등학교,7010764,2024-09-30,월,중식,491.0,비엔나소시지칠리소스볶음,"1,2,5,6,10,12,13,15,16"
세현고등학교,7010764,2024-09-30,월,중식,491.0,치커리파인무침,13
세현고등학교,7010764,2024-09-30,월,중식,491.0,주꾸미브로콜리무침,"5,6,13"
세현고등학교,7010764,2024-09-30,월,중식,491.0,깍두기,9
세현고등학교,7010764,2024-09-30,월,중식,491.0,유기농ABC주스,13
세현고등학교,7010764,2024-10-02,수,중식,491.0,짜장면,"5,6,10"
세현고등학교,7010764,2024-10-02,수,중식,491.0,파송송크레미달걀국,"1,5,6,7,8,9,18"
세현고등학교,7010764,2024-10-02,수,중식,491.0,쫀득이 복만두,"1,5,6,10,16,18"
세현고등학교,7010764,2024-10-02,수,중식,491.0,순살유린기,"1,5,6,13,15"
세현고등학교,7010764,2024-10-02,수,중식,491.0,단무지,
세현고등학교,7010764,2024-10-02,수,중식,491.0,청귤에이드,13
세현고등학교,7010764,2024-10-14,월,중식,491.0,칼슘기장밥,
세현고등학교,7010764,2024-10-14,월,중식,491.0,무청된장국,"5,6,9"
세현고등학교,7010764,2024-10-14,월,중식,491.0,실곤약야채무침,"5,6,13"
세현고등학교,7010764,2024-10-14,월,중식,491.0,애호박볶음,9
세현고등학교,7010764,2024-10-14,월,중식,491.0,수제돼지갈비후라이드&소스,"1,5,6,10"
세현고등학교,7010764,2024-10-14,월,중식,491.0,배추김치,9
세현고등학교,7010764,2024-10-14,월,중식,491.0,멜론,
세현고등학교,7010764,2024-10-15,화,중식,491.0,찹쌀밥,
세현고등학교,7010764,2024-10-15,화,중식,491.0,닭곰탕&당면사리(큰그릇),"1,5,9,15"
세현고등학교,7010764,2024-10-15,화,중식,491.0,시금치무침,
세현고등학교,7010764,2024-10-15,화,중식,491.0,납작만두&비빔채소,"1,5,6,13"
세현고등학교,7010764,2024-10-15,화,중식,491.0,고등어구이,7
세현고등학교,7010764,2024-10-15,화,중식,491.0,깍두기,9
세현고등학교,7010764,2024-10-15,화,중식,491.0,배도라지젤리스틱,13
세현고등학교,7010764,2024-10-15,화,중식,491.0,딸기에반한 아몬드,"2,4,14,19"
세현고등학교,7010764,2024-10-16,수,중식,491.0,김치볶음밥,"1,2,5,6,9,10,15,16"
세현고등학교,7010764,2024-10-16,수,중식,491.0,우동국물,"1,2,5,6,7,9,18"
세현고등학교,7010764,2024-10-16,수,중식,491.0,시저샐러드,"1,2,5,6,10,13"
세현고등학교,7010764,2024-10-16,수,중식,491.0,달걀후라이,"1,5"
세현고등학교,7010764,2024-10-16,수,중식,491.0,소떡소떡,"1,5,6,10,12,13,15,16"
세현고등학교,7010764,2024-10-16,수,중식,491.0,백김치,9
세현고등학교,7010764,2024-10-16,수,중식,491.0,오미자체리에이드,13
세현고등학교,7010764,2024-10-17,목,중식,491.0,칼슘기장흑미밥,
세현고등학교,7010764,2024-10-17,목,중식,491.0,소고기무국,"5,6,9,16"
세현고등학교,7010764,2024-10-17,목,중식,491.0,브로콜리초회,"5,6,13"
세현고등학교,7010764,2024-10-17,목,중식,491.0,순살분모자찜닭,"2,5,6,13,15,18"
세현고등학교,7010764,2024-10-17,목,중식,491.0,칠리두부강정,"5,6,12,13"
